ID;Sursa de venit;Categorie;Tara;Platforma;Magazin;Retea afiliere;Comision;Tip comision;Recurent;Durata cookie;Valoare estimata client;Potential trafic;Competitie;Potential SEO;Dificultate;Dificultate aprobare;Venit lunar potential;Prioritate;URL;Status
AF0275;Comision afiliere — botslab.com;Afiliere;international;impact;botslab.com;impact;10% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://www.botslab.com/;activ
AF0276;Comision afiliere — suosooptics.com;Afiliere;international;impact;suosooptics.com;impact;15% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://suosooptics.com/;activ
AF0277;Comision afiliere — tinylandus.com;Afiliere;international;impact;tinylandus.com;impact;12% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;http://tinylandus.com;activ
AF0278;Comision afiliere — tokendab.com;Afiliere;international;impact;tokendab.com;impact;10% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;http://www.tokendab.com;activ
AF0279;Comision afiliere — voyeglobal.com;Afiliere;international;impact;voyeglobal.com;impact;15% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://voyeglobal.com;activ
AF0280;Comision afiliere — wavespeed.ai;Afiliere;international;impact;wavespeed.ai;impact;10% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://wavespeed.ai;activ
AF0281;Comision afiliere — amandahairs.com;Afiliere;international;impact;amandahairs.com;impact;10% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://amandahairs.com;activ
AF0282;Comision afiliere — zendrop.com;Afiliere;international;impact;zendrop.com;impact;$25.00 per conversie;suma fixa;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;http://zendrop.com;activ
AF0283;Comision afiliere — zereanlabs.com;Afiliere;international;impact;zereanlabs.com;impact;15% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://zereanlabs.com;activ
AF0284;Comision afiliere — zerobounce.net;Afiliere;international;impact;zerobounce.net;impact;18% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://www.zerobounce.net;activ
AF0285;Comision afiliere — airzlink.com;Afiliere;international;impact;airzlink.com;impact;15% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://www.airzlink.com;activ
AF0286;Comision afiliere — stylewe.com;Afiliere;international;impact;stylewe.com;impact;12% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://stylewe.com;activ
AF0287;Comision afiliere — inspiration-at.com;Afiliere;international;impact;inspiration-at.com;impact;10% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;http://www.inspiration-at.com/;activ
AF0288;Comision afiliere — zenxvape.com;Afiliere;international;impact;zenxvape.com;impact;10% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://zenxvape.com;activ
AF0289;Comision afiliere — abelssoft.de;Afiliere;international;awin;abelssoft.de;awin;Variabil;variabil pe categorie;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://abelssoft.de;activ
AF0290;Comision afiliere — airserbia.com;Afiliere;international;awin;airserbia.com;awin;Variabil;variabil pe categorie;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://airserbia.com;activ
AF0291;Comision afiliere — trampolinepartsandsupply.com;Afiliere;international;awin;trampolinepartsandsupply.com;awin;Variabil;variabil pe categorie;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://trampolinepartsandsupply.com;activ
AF0292;Comision afiliere — carmellimo.com;Afiliere;international;awin;carmellimo.com;awin;Variabil;variabil pe categorie;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://carmellimo.com;activ
AF0293;Comision afiliere — clickandgrow.com;Afiliere;international;awin;clickandgrow.com;awin;Variabil;variabil pe categorie;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://clickandgrow.com;activ
AF0294;Comision afiliere — electrolux.ro;Afiliere;RO;awin;electrolux.ro;awin;Variabil;variabil pe categorie;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://electrolux.ro;activ
AF0295;Comision afiliere — getresponse.com;Afiliere;international;awin;getresponse.com;awin;Variabil;variabil pe categorie;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://getresponse.com;activ
AF0296;Comision afiliere — hidemy.name;Afiliere;international;awin;hidemy.name;awin;Variabil;variabil pe categorie;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://hidemy.name;activ
AF0297;Comision afiliere — nutraceutics.ro;Afiliere;RO;awin;nutraceutics.ro;awin;Variabil;variabil pe categorie;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://nutraceutics.ro;activ
AF0298;Comision afiliere — nordpass.com;Afiliere;international;awin;nordpass.com;awin;Variabil;variabil pe categorie;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://nordpass.com;activ
AF0299;Comision afiliere — oo-software.com;Afiliere;international;awin;oo-software.com;awin;Variabil;variabil pe categorie;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://oo-software.com;activ
AF0300;Comision afiliere — pandahall.com;Afiliere;international;awin;pandahall.com;awin;Variabil;variabil pe categorie;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://pandahall.com;activ
AF0301;Comision afiliere — philips.ro;Afiliere;RO;awin;philips.ro;awin;Variabil;variabil pe categorie;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://philips.ro;activ
AF0302;Comision afiliere — silverrushstyle.com;Afiliere;international;awin;silverrushstyle.com;awin;Variabil;variabil pe categorie;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://silverrushstyle.com;activ
AF0303;Comision afiliere — tenergy.com;Afiliere;international;awin;tenergy.com;awin;Variabil;variabil pe categorie;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://tenergy.com;activ
AF0304;Comision afiliere — zchocolat.com;Afiliere;international;awin;zchocolat.com;awin;Variabil;variabil pe categorie;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://zchocolat.com;activ
AF0305;Comision afiliere — it.alpinestars.com;Afiliere;international;impact;it.alpinestars.com;impact;8% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://it.alpinestars.com/;activ
AF0306;Comision afiliere — auraligned.com;Afiliere;international;impact;auraligned.com;impact;5% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;medie (lipseste linkul);usoara (cont activ);UNKNOWN;standard;https://auraligned.com;FARA LINK AFILIAT
AF0307;Comision afiliere — chatrium.com;Afiliere;international;impact;chatrium.com;impact;6% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;http://www.chatrium.com;activ
AF0308;Comision afiliere — compasshospitality.com;Afiliere;international;impact;compasshospitality.com;impact;6% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;http://www.compasshospitality.com;activ
AF0309;Comision afiliere — danubiushotels.com;Afiliere;international;impact;danubiushotels.com;impact;5% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;http://www.danubiushotels.com;activ
AF0310;Comision afiliere — shop.doreljuvenile.com;Afiliere;international;impact;shop.doreljuvenile.com;impact;5% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;http://shop.doreljuvenile.com/;activ
AF0311;Comision afiliere — esdcodes.com;Afiliere;international;impact;esdcodes.com;impact;5% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://www.esdcodes.com;activ
AF0312;Comision afiliere — zenhotels.com;Afiliere;international;impact;zenhotels.com;impact;6% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://www.zenhotels.com/;activ
AF0313;Comision afiliere — anker.com;Afiliere;international;impact;anker.com;impact;7% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;http://anker.com;activ
AF0314;Comision afiliere — flowerknows.co;Afiliere;international;impact;flowerknows.co;impact;5% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://flowerknows.co;activ
AF0315;Comision afiliere — bleequp.com;Afiliere;international;impact;bleequp.com;impact;8% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://www.bleequp.com;activ
AF0316;Comision afiliere — rosewe.com;Afiliere;international;impact;rosewe.com;impact;8% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;http://www.rosewe.com;activ
AF0317;Comision afiliere — us.fossibot.com;Afiliere;international;impact;us.fossibot.com;impact;8% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;http://us.fossibot.com/;activ
AF0318;Comision afiliere — instantfunding.com;Afiliere;international;impact;instantfunding.com;impact;8% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://instantfunding.com/;activ
AF0319;Comision afiliere — jaresortshotels.com;Afiliere;international;impact;jaresortshotels.com;impact;6% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;http://www.jaresortshotels.com/;activ
AF0320;Comision afiliere — jackery.com;Afiliere;international;impact;jackery.com;impact;8% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;http://www.jackery.com;activ
AF0321;Comision afiliere — benpay.com;Afiliere;international;impact;benpay.com;impact;6% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://www.benpay.com;activ
AF0322;Comision afiliere — kingbullbike.com;Afiliere;international;impact;kingbullbike.com;impact;8% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://www.kingbullbike.com/;activ
AF0323;Comision afiliere — lisbonheritagehotels.com;Afiliere;international;impact;lisbonheritagehotels.com;impact;5% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;http://www.lisbonheritagehotels.com;activ
AF0324;Comision afiliere — getnomad.app;Afiliere;international;impact;getnomad.app;impact;7% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://www.getnomad.app;activ
AF0325;Comision afiliere — mushroomsupplies.com;Afiliere;international;impact;mushroomsupplies.com;impact;8% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;http://mushroomsupplies.com;activ
AF0326;Comision afiliere — mynextbike.co.uk;Afiliere;international;impact;mynextbike.co.uk;impact;5% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://mynextbike.co.uk;activ
AF0327;Comision afiliere — nnhotels.com;Afiliere;international;impact;nnhotels.com;impact;7% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;http://www.nnhotels.com/en;activ
AF0328;Comision afiliere — nobis.com;Afiliere;international;impact;nobis.com;impact;5% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://nobis.com;activ
AF0329;Comision afiliere — store.pongbotsports.com;Afiliere;international;impact;store.pongbotsports.com;impact;5% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://store.pongbotsports.com;activ
AF0330;Comision afiliere — mowrator.com;Afiliere;international;impact;mowrator.com;impact;6% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://mowrator.com;activ
AF0331;Comision afiliere — saflyfun.com;Afiliere;international;impact;saflyfun.com;impact;8% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://saflyfun.com;activ
AF0332;Comision afiliere — reverencehotels.com;Afiliere;international;impact;reverencehotels.com;impact;5% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;http://www.reverencehotels.com;activ
AF0333;Comision afiliere — rowabi.com;Afiliere;international;impact;rowabi.com;impact;5% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://www.rowabi.com;activ
AF0334;Comision afiliere — sidi.com;Afiliere;international;impact;sidi.com;impact;6% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://sidi.com/;activ
AF0335;Comision afiliere — sportsevents365.com;Afiliere;international;impact;sportsevents365.com;impact;7% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;http://www.sportsevents365.com/;activ
AF0336;Comision afiliere — litime.com;Afiliere;international;impact;litime.com;impact;5% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://www.litime.com/;activ
AF0337;Comision afiliere — stuhrling.com;Afiliere;international;impact;stuhrling.com;impact;5% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://stuhrling.com/;activ
AF0338;Comision afiliere — funwhole.com;Afiliere;international;impact;funwhole.com;impact;8% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://www.funwhole.com/;activ
AF0339;Comision afiliere — tp-link.com;Afiliere;international;impact;tp-link.com;impact;7% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://www.tp-link.com;activ
AF0340;Comision afiliere — trugrit-fitness.com;Afiliere;international;impact;trugrit-fitness.com;impact;5% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;http://trugrit-fitness.com/;activ
AF0341;Comision afiliere — us.tcl.com;Afiliere;international;impact;us.tcl.com;impact;8% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://us.tcl.com/;activ
AF0342;Comision afiliere — m.unice.com;Afiliere;international;impact;m.unice.com;impact;6% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://m.unice.com;activ
AF0343;Comision afiliere — awolvision.com;Afiliere;international;impact;awolvision.com;impact;5% comision;procent din vanzare;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;UNKNOWN;fara continut propriu;mica (deja integrat);usoara (cont activ);UNKNOWN;standard;https://awolvision.com;activ
